year,team,name,salary,playerID,release_speed
2019,arizona-diamondbacks,Eduardo Escobar,6166666,500871,#N/A
2019,arizona-diamondbacks,Robbie Ray,6050000,592662,88.08
2019,arizona-diamondbacks,Taijuan Walker,5025000,592836,91.65
2019,arizona-diamondbacks,Jake Lamb,4825000,571875,#N/A
2019,arizona-diamondbacks,Adam Jones,4500000,430945,#N/A
2019,arizona-diamondbacks,Alex Avila,4250000,488671,73.50
2019,arizona-diamondbacks,Jarrod Dyson,4000000,502481,#N/A
2019,arizona-diamondbacks,Wilmer Flores,3750000,527038,#N/A
2019,arizona-diamondbacks,Nick Ahmed,3662500,605113,#N/A
2019,arizona-diamondbacks,Yoshihisa Hirano,3500000,673633,87.25
2019,arizona-diamondbacks,Mike Leake,3000000,502190,85.32
2019,arizona-diamondbacks,Merrill Kelly,2000000,518876,88.31
2019,arizona-diamondbacks,Ketel Marte,2000000,606466,#N/A
2019,arizona-diamondbacks,Andrew Chafin,1945000,605177,90.11
2019,arizona-diamondbacks,Archie Bradley,1830000,605151,91.76
2019,arizona-diamondbacks,McFarland,1400000,0,#N/A
2019,arizona-diamondbacks,Matt Andriese,920000,542882,88.67
2019,arizona-diamondbacks,Luke Weaver,581300,596133,89.50
2019,arizona-diamondbacks,Carson Kelly,560000,608348,#N/A
2019,arizona-diamondbacks,Christian Walker,559800,572233,#N/A
2019,arizona-diamondbacks,Yoan Lopez,556900,661255,91.38
2019,arizona-diamondbacks,Caleb Joseph,473120,543376,65.36
2019,arizona-diamondbacks,Ildemaro Vargas,420744,545121,#N/A
2019,arizona-diamondbacks,Tim Locastro,375984,641796,#N/A
2019,arizona-diamondbacks,Taylor Clarke,355096,664199,89.32
2019,arizona-diamondbacks,Jon Duplantier,283480,641541,87.97
2020,arizona-diamondbacks,Eduardo Escobar,2759259,500871,#N/A
2020,arizona-diamondbacks,Nick Ahmed,2597222,605113,#N/A
2020,arizona-diamondbacks,David Peralta,2592593,444482,#N/A
2020,arizona-diamondbacks,Madison Bumgarner,2222222,518516,87.30
2020,arizona-diamondbacks,Kole Calhoun,2222222,594777,#N/A
2020,arizona-diamondbacks,Ketel Marte,1481481,606466,#N/A
2020,arizona-diamondbacks,Junior Guerra,975926,448855,90.51
2020,arizona-diamondbacks,Hector Rondon,925926,444468,92.89
2020,arizona-diamondbacks,Stephen Vogt,925926,519390,#N/A
2020,arizona-diamondbacks,Jon Jay,605556,445055,#N/A
2020,arizona-diamondbacks,Luke Weaver,221111,596133,89.50
2020,arizona-diamondbacks,Christian Walker,218333,572233,#N/A
2020,arizona-diamondbacks,Silvino Bracho,216333,611093,#N/A
2020,arizona-diamondbacks,Carson Kelly,215444,608348,#N/A
2020,arizona-diamondbacks,Stefan Crichton,213889,592233,88.12
2020,arizona-diamondbacks,Zac Gallen,212963,668678,88.13
2020,arizona-diamondbacks,Alex Young,212963,622065,85.73
2020,arizona-diamondbacks,Tim Locastro,212741,641796,#N/A
2020,arizona-diamondbacks,Taylor Clarke,208704,664199,89.32
2020,arizona-diamondbacks,Taylor Widener,208704,642203,#N/A
2020,arizona-diamondbacks,Daulton Varsho,183784,662139,#N/A
2020,arizona-diamondbacks,Yoan Lopez,182172,661255,91.38
2020,arizona-diamondbacks,Riley Smith,109025,642092,#N/A
2020,arizona-diamondbacks,Caleb Smith,90776,592761,87.72
2020,arizona-diamondbacks,Keury Mella,84105,622492,93.29
2020,arizona-diamondbacks,Wyatt Mathisen,68530,621500,#N/A
2021,arizona-diamondbacks,Nick Ahmed,8125000,605113,#N/A
2021,arizona-diamondbacks,Kole Calhoun,8000000,594777,#N/A
2021,arizona-diamondbacks,Eduardo Escobar,7666668,500871,#N/A
2021,arizona-diamondbacks,David Peralta,7500000,444482,#N/A
2021,arizona-diamondbacks,Merrill Kelly,4250000,518876,88.31
2021,arizona-diamondbacks,Joakim Soria,3500000,465657,88.44
2021,arizona-diamondbacks,Stephen Vogt,3500000,519390,#N/A
2021,arizona-diamondbacks,Caleb Smith,1465000,592761,87.72
2021,arizona-diamondbacks,Christian Walker,619300,572233,#N/A
2021,arizona-diamondbacks,Pavin Smith,586600,656976,#N/A
2021,arizona-diamondbacks,Josh Rojas,582400,668942,#N/A
2021,arizona-diamondbacks,Alex Young,570592,622065,85.73
2021,arizona-diamondbacks,Riley Smith,569842,642092,#N/A
2021,arizona-diamondbacks,Josh Reddick,548352,502210,#N/A
2021,arizona-diamondbacks,Matt Peacock,524457,676840,#N/A
2021,arizona-diamondbacks,Bukauskas,515256,0,#N/A
2021,arizona-diamondbacks,Josh VanMeter,495646,642165,#N/A
2021,arizona-diamondbacks,Joe Mantiply,432447,573009,84.47
2021,arizona-diamondbacks,Andy Young,417112,0,#N/A
2021,arizona-diamondbacks,Daulton Varsho,401777,662139,#N/A
2021,arizona-diamondbacks,Noe Ramirez,328169,598287,83.16
2021,arizona-diamondbacks,Jacob Faria,325102,0,#N/A
2021,arizona-diamondbacks,Brett de Geus,303633,676969,#N/A
2021,arizona-diamondbacks,Bryan Holaday,282164,592407,63.40
2021,arizona-diamondbacks,Stuart Fairchild,272963,0,#N/A
2021,arizona-diamondbacks,Madison Bumgarner,14000000,518516,87.30
2019,atlanta-braves,Josh Donaldson,23000000,518626,#N/A
2019,atlanta-braves,Freddie Freeman,21409375,518692,#N/A
2019,atlanta-braves,Dallas Keuchel,13000000,572971,85.53
2019,atlanta-braves,Julio Teheran,11166668,527054,86.58
2019,atlanta-braves,Darren O,9000000,0,#N/A
2019,atlanta-braves,Day,5475000,0,#N/A
2019,atlanta-braves,Mike Foltynewicz,4591409,592314,89.86
2019,atlanta-braves,Mark Melancon,4000000,453343,88.58
2019,atlanta-braves,Tyler Flowers,4000000,452095,#N/A
2019,atlanta-braves,Nick Markakis,3720463,455976,#N/A
2019,atlanta-braves,Anthony Swarzak,2875000,461872,89.05
2019,atlanta-braves,Adam Duvall,2000000,594807,#N/A
2019,atlanta-braves,Brian McCann,1311805,435263,#N/A
2019,atlanta-braves,Shane Greene,1217815,572888,88.38
2019,atlanta-braves,Jerry Blevins,1000000,460283,80.21
2019,atlanta-braves,Ronald Acuna Jr,1000000,0,#N/A
2019,atlanta-braves,Ozzie Albies,1000000,645277,#N/A
2019,atlanta-braves,Matt Joyce,1000000,459964,#N/A
2019,atlanta-braves,Josh Tomlin,959658,458708,85.63
2019,atlanta-braves,Billy Hamilton,750014,571740,#N/A
2019,atlanta-braves,Chris Martin,585000,455119,93.34
2019,atlanta-braves,Luke Jackson,585000,592426,90.53
2019,atlanta-braves,Dansby Swanson,565000,621020,#N/A
2019,atlanta-braves,Max Fried,513106,608331,87.21
2019,atlanta-braves,Sean Newcomb,492360,656794,89.73
2019,atlanta-braves,Michael Soroka,411792,0,#N/A
2020,atlanta-braves,Mark Melancon,10185185,453343,88.58
2020,atlanta-braves,Freddie Freeman,8507523,518692,#N/A
2020,atlanta-braves,Marcell Ozuna,6666667,542303,#N/A
2020,atlanta-braves,Will Smith,4814815,519293,86.45
2020,atlanta-braves,Travis d,2962963,0,#N/A
2020,atlanta-braves,Arnaud,2592593,0,#N/A
2020,atlanta-braves,Ender Inciarte,2592593,542255,#N/A
2020,atlanta-braves,Chris Martin,2314815,455119,93.34
2020,atlanta-braves,Shane Greene,1481481,572888,88.38
2020,atlanta-braves,Tyler Flowers,1481481,452095,#N/A
2020,atlanta-braves,Nick Markakis,1203704,455976,#N/A
2020,atlanta-braves,Adam Duvall,1166667,594807,#N/A
2020,atlanta-braves,Dansby Swanson,833333,621020,#N/A
2020,atlanta-braves,Darren O,675926,0,#N/A
2020,atlanta-braves,Day,370370,0,#N/A
2020,atlanta-braves,Luke Jackson,370370,592426,90.53
2020,atlanta-braves,Ronald Acuna Jr,370370,0,#N/A
2020,atlanta-braves,Ozzie Albies,370370,645277,#N/A
2020,atlanta-braves,Adeiny Hechavarria,242593,588751,#N/A
2020,atlanta-braves,Josh Tomlin,216111,458708,85.63
2020,atlanta-braves,Grant Dayton,212963,594795,87.13
2020,atlanta-braves,Max Fried,210556,608331,87.21
2020,atlanta-braves,Minter,208704,0,#N/A
2020,atlanta-braves,Austin Riley,152160,663586,#N/A
2020,atlanta-braves,Tyler Matzek,105910,554431,#N/A
2020,atlanta-braves,Kyle Wright,82654,657140,90.30
2021,atlanta-braves,Freddie Freeman,22359375,518692,#N/A
2021,atlanta-braves,Charlie Morton,15000000,450203,87.26
2021,atlanta-braves,Will Smith,13000000,519293,86.45
2021,atlanta-braves,Drew Smyly,11000000,592767,85.92
2021,atlanta-braves,Ender Inciarte,8700000,542255,#N/A
2021,atlanta-braves,Chris Martin,7000000,455119,93.34
2021,atlanta-braves,Dansby Swanson,6000000,621020,#N/A
2021,atlanta-braves,Max Fried,3500000,608331,87.21
2021,atlanta-braves,Ozzie Albies,3000000,645277,#N/A
2021,atlanta-braves,Luke Jackson,1900000,592426,90.53
2021,atlanta-braves,Ehire Adrianza,1500000,501303,68.48
2021,atlanta-braves,Johan Camargo,1360000,622666,#N/A
2021,atlanta-braves,Minter,1300000,0,#N/A
2021,atlanta-braves,Shane Greene,1185555,572888,88.38
2021,atlanta-braves,Guillermo Heredia,1000000,628338,#N/A
2021,atlanta-braves,Pablo Sandoval,1000000,467055,78.86
2021,atlanta-braves,Josh Tomlin,1000000,458708,85.63
2021,atlanta-braves,Orlando Arcia,978523,606115,#N/A
2021,atlanta-braves,Abraham Almonte,665375,501659,#N/A
2021,atlanta-braves,Tyler Matzek,600500,554431,#N/A
2021,atlanta-braves,Austin Riley,590500,663586,#N/A
2021,atlanta-braves,Ian Anderson,575500,666120,#N/A
2021,atlanta-braves,Edgar Santana,450849,650828,#N/A
2021,atlanta-braves,Kevan Smith,417112,607345,#N/A
2021,atlanta-braves,Jesse Chavez,309767,445926,89.00
2021,atlanta-braves,Jonathan Lucroy,269896,518960,#N/A
2019,baltimore-orioles,Chris Davis,21065362,448801,82.76
2019,baltimore-orioles,Mark Trumbo,11000000,444432,#N/A
2019,baltimore-orioles,Jonathan Villar,4825000,542340,#N/A
2019,baltimore-orioles,Dylan Bundy,2800000,605164,85.91
2019,baltimore-orioles,Mychal Givens,2150000,571710,92.47
2019,baltimore-orioles,Hanser Alberto,578000,593643,70.95
2019,baltimore-orioles,Trey Mancini,575500,641820,#N/A
2019,baltimore-orioles,Richard Bleier,572500,542947,87.69
2019,baltimore-orioles,Miguel Castro,569000,612434,92.47
2019,baltimore-orioles,Pedro Severino,563500,600474,#N/A
2019,baltimore-orioles,Renato Nunez,562000,600524,#N/A
2019,baltimore-orioles,John Means,555500,607644,86.54
2019,baltimore-orioles,Richie Martin,555000,621006,#N/A
2019,baltimore-orioles,Paul Fry,543905,643316,87.49
2019,baltimore-orioles,Rio Ruiz,513513,547004,#N/A
2019,baltimore-orioles,Gabriel Ynoa,483408,593679,89.50
2019,baltimore-orioles,Steve Wilkerson,471472,0,#N/A
2019,baltimore-orioles,Shawn Armstrong,465930,542888,91.10
2019,baltimore-orioles,Dwight Smith Jr,445628,0,#N/A
2019,baltimore-orioles,David Hess,366630,605276,89.01
2019,baltimore-orioles,Chance Sisco,355096,642082,#N/A
2019,baltimore-orioles,Anthony Santander,346144,623993,#N/A
2019,baltimore-orioles,Stewart,307352,0,#N/A
2019,baltimore-orioles,Branden Kline,280496,571858,92.23
2019,baltimore-orioles,Asher Wojciechowski,268560,592879,87.57
2019,baltimore-orioles,Austin Wynns,252000,642851,#N/A
2020,baltimore-orioles,Alex Cobb,4582187,502171,88.60
2020,baltimore-orioles,Jose Iglesias,925926,578428,#N/A
2020,baltimore-orioles,Hanser Alberto,611111,593643,70.95
2020,baltimore-orioles,John Means,214815,607644,86.54
2020,baltimore-orioles,Renato Nunez,214074,600524,#N/A
2020,baltimore-orioles,Pedro Severino,213333,600474,#N/A
2020,baltimore-orioles,Shawn Armstrong,212407,542888,91.10
2020,baltimore-orioles,Rio Ruiz,212222,547004,#N/A
2020,baltimore-orioles,Paul Fry,211481,643316,87.49
2020,baltimore-orioles,Chance Sisco,211481,642082,#N/A
2020,baltimore-orioles,Tanner Scott,210556,656945,92.94
2020,baltimore-orioles,Austin Hays,210185,669720,#N/A
2020,baltimore-orioles,Travis Lakins,209630,0,#N/A
2020,baltimore-orioles,Hunter Harvey,209259,640451,94.73
2020,baltimore-orioles,Cole Sulser,209259,642121,90.64
2020,baltimore-orioles,Pat Valaika,208704,642162,#N/A
2020,baltimore-orioles,Cedric Mullins,190015,656775,#N/A
2020,baltimore-orioles,Bryan Holaday,184356,592407,63.40
2020,baltimore-orioles,Thomas Eshelman,183785,664045,81.90
2020,baltimore-orioles,Jorge Lopez,158956,605347,89.26
2020,baltimore-orioles,Stewart,128617,0,#N/A
2020,baltimore-orioles,Keegan Akin,118370,669211,#N/A
2020,baltimore-orioles,Ryan Mountcastle,118370,663624,#N/A
2020,baltimore-orioles,Cesar Valdez,99680,491624,#N/A
2020,baltimore-orioles,David Hess,87220,605276,89.01
2020,baltimore-orioles,Ramon Urias,50864,602104,#N/A
2021,baltimore-orioles,Trey Mancini,4750000,641820,#N/A
2021,baltimore-orioles,Anthony Santander,2100000,623993,#N/A
2021,baltimore-orioles,Pedro Severino,1825000,600474,#N/A
2021,baltimore-orioles,Matt Harvey,1000000,518774,89.05
2021,baltimore-orioles,Pat Valaika,790272,642162,#N/A
2021,baltimore-orioles,Jorge Lopez,586750,605347,89.26
2021,baltimore-orioles,Adam Plutko,584200,592644,87.58
2021,baltimore-orioles,Paul Fry,581000,643316,87.49
2021,baltimore-orioles,Tanner Scott,580000,656945,92.94
2021,baltimore-orioles,Austin Hays,578500,669720,#N/A
2021,baltimore-orioles,Cedric Mullins,577000,656775,#N/A
2021,baltimore-orioles,Stewart,577000,0,#N/A
2021,baltimore-orioles,Cesar Valdez,576500,491624,#N/A
2021,baltimore-orioles,Ryan Mountcastle,574500,663624,#N/A
2021,baltimore-orioles,Dillon Tate,574500,622253,89.70
2021,baltimore-orioles,Tyler Wells,570500,669330,#N/A
2021,baltimore-orioles,Cole Sulser,537486,642121,90.64
2021,baltimore-orioles,Ramon Urias,454804,602104,#N/A
2021,baltimore-orioles,Ryan McKenna,450849,663630,#N/A
2021,baltimore-orioles,Keegan Akin,447782,669211,#N/A
2021,baltimore-orioles,Austin Wynns,383375,642851,#N/A
2021,baltimore-orioles,Thomas Eshelman,328169,664045,81.90
2021,baltimore-orioles,Domingo Leyba,300566,642736,#N/A
2021,baltimore-orioles,Spenser Watkins,291365,0,#N/A
2021,baltimore-orioles,Kelvin Gutierrez,269896,642721,#N/A
2021,baltimore-orioles,Shaun Anderson,266829,641312,89.69
2019,boston-red-sox,David Price,31000000,456034,88.98
2019,boston-red-sox,Martinez,23750000,0,#N/A
2019,boston-red-sox,Rick Porcello,21125000,519144,86.14
2019,boston-red-sox,Mookie Betts,20100000,605141,#N/A
2019,boston-red-sox,Nathan Eovaldi,17000000,543135,91.82
2019,boston-red-sox,Xander Bogaerts,12000000,593428,#N/A
2019,boston-red-sox,Jackie Bradley Jr,8550000,0,#N/A
2019,boston-red-sox,Mitch Moreland,6500000,519048,#N/A
2019,boston-red-sox,Eduardo Rodriguez,4325000,593958,90.42
2019,boston-red-sox,Brock Holt,3575000,571788,#N/A
2019,boston-red-sox,Christian Vazquez,2850000,543877,#N/A
2019,boston-red-sox,Sandy Leon,2222102,506702,#N/A
2019,boston-red-sox,Matt Barnes,1600000,598264,90.80
2019,boston-red-sox,Andrew Cashner,1577000,488768,88.73
2019,boston-red-sox,Heath Hembree,1312500,592390,90.92
2019,boston-red-sox,Brandon Workman,1150000,519443,85.98
2019,boston-red-sox,Andrew Benintendi,717500,643217,#N/A
2019,boston-red-sox,Rafael Devers,614500,646240,#N/A
2019,boston-red-sox,Brian Johnson,575000,598271,80.98
2019,boston-red-sox,Marcus Walden,528790,519393,90.32
2019,boston-red-sox,Hector Velazquez,511379,584171,88.12
2019,boston-red-sox,Ryan Brasier,501242,518489,91.82
2019,boston-red-sox,Marco Hernandez,486800,593523,#N/A
2019,boston-red-sox,Colten Brewer,470073,605155,87.69
2019,boston-red-sox,Josh Taylor,459089,657031,91.77
2019,boston-red-sox,Sam Travis,360060,607752,#N/A
2020,boston-red-sox,Martinez,8796296,0,#N/A
2020,boston-red-sox,Xander Bogaerts,7407407,593428,#N/A
2020,boston-red-sox,Nathan Eovaldi,6296296,543135,91.82
2020,boston-red-sox,Jackie Bradley Jr,4074074,0,#N/A
2020,boston-red-sox,Martin Perez,2222222,527048,89.68
2020,boston-red-sox,Christian Vazquez,1555556,543877,#N/A
2020,boston-red-sox,Andrew Benintendi,1259259,643217,#N/A
2020,boston-red-sox,Matt Barnes,1148148,598264,90.80
2020,boston-red-sox,Kevin Plawecki,433333,608700,76.75
2020,boston-red-sox,Rafael Devers,256481,646240,#N/A
2020,boston-red-sox,Alex Verdugo,222778,657077,#N/A
2020,boston-red-sox,Ryan Brasier,216481,518489,91.82
2020,boston-red-sox,Michael Chavis,211481,656308,#N/A
2020,boston-red-sox,Tzu,211111,0,#N/A
2020,boston-red-sox,Darwinzon Hernandez,209630,650382,92.18
2020,boston-red-sox,Ryan Weber,208971,543901,84.54
2020,boston-red-sox,Jonathan Arauz,208704,660620,#N/A
2020,boston-red-sox,Phillips Valdez,208704,570488,89.15
2020,boston-red-sox,Marcus Walden,166556,519393,90.32
2020,boston-red-sox,Christian Arroyo,146922,624414,#N/A
2020,boston-red-sox,Chris Mazza,122031,607391,88.74
2020,boston-red-sox,Dylan Covey,92191,592229,90.83
2020,boston-red-sox,Bobby Dalbec,90335,666915,#N/A
2020,boston-red-sox,Mike Kickham,87220,592464,#N/A
2020,boston-red-sox,Andrew Triggs,80990,592811,#N/A
2020,boston-red-sox,Domingo Tapia,49840,593619,#N/A
2021,boston-red-sox,Xander Bogaerts,20000000,593428,#N/A
2021,boston-red-sox,Martinez,19350000,0,#N/A
2021,boston-red-sox,Nathan Eovaldi,17000000,543135,91.82
2021,boston-red-sox,Garrett Richards,8500000,572070,91.55
2021,boston-red-sox,Eduardo Rodriguez,8300000,593958,90.42
2021,boston-red-sox,Adam Ottavino,8150000,493603,87.72
2021,boston-red-sox,Christian Vazquez,6250000,543877,#N/A
2021,boston-red-sox,Rafael Devers,4575000,646240,#N/A
2021,boston-red-sox,Enrique Hernandez,4500000,571771,#N/A
2021,boston-red-sox,Matt Barnes,4500000,598264,90.80
2021,boston-red-sox,Martin Perez,4500000,527048,89.68
2021,boston-red-sox,Hunter Renfroe,3100000,592669,#N/A
2021,boston-red-sox,Marwin Gonzalez,3000000,503556,#N/A
2021,boston-red-sox,Kevin Plawecki,1600000,608700,76.75
2021,boston-red-sox,Hirokazu Sawamura,1200000,617228,#N/A
2021,boston-red-sox,Brandon Workman,709632,519443,85.98
2021,boston-red-sox,Alex Verdugo,649500,657077,#N/A
2021,boston-red-sox,Austin Brice,636072,592169,87.81
2021,boston-red-sox,Nick Pivetta,613500,601713,88.40
2021,boston-red-sox,Christian Arroyo,581500,624414,#N/A
2021,boston-red-sox,Josh Taylor,580500,657031,91.77
2021,boston-red-sox,Darwinzon Hernandez,578500,650382,92.18
2021,boston-red-sox,Bobby Dalbec,575000,666915,#N/A
2021,boston-red-sox,Garrett Whitlock,570500,676477,#N/A
2021,boston-red-sox,Michael Chavis,361998,656308,#N/A
2021,boston-red-sox,Yacksel Rios,334303,605441,92.29
2019,chicago-cubs,Jon Lester,27500000,452657,86.33
2019,chicago-cubs,Jason Heyward,22500000,518792,#N/A
2019,chicago-cubs,Yu Darvish,20000000,506433,88.33
2019,chicago-cubs,Cole Hamels,20000000,430935,87.27
2019,chicago-cubs,Kris Bryant,12900000,592178,#N/A
2019,chicago-cubs,Tyler Chatwood,12500000,543022,93.04
2019,chicago-cubs,Anthony Rizzo,11285714,519203,#N/A
2019,chicago-cubs,Jose Quintana,10500000,500779,86.92
2019,chicago-cubs,Craig Kimbrel,10000000,518886,92.77
2019,chicago-cubs,Kyle Hendricks,7405000,543294,83.03
2019,chicago-cubs,Steve Cishek,6500000,518553,85.80
2019,chicago-cubs,Pedro Strop,6250000,467008,88.19
2019,chicago-cubs,Javier Baez,5200000,595879,#N/A
2019,chicago-cubs,Brandon Kintzler,5000000,445213,91.13
2019,chicago-cubs,Addison Russell,3400000,608365,#N/A
2019,chicago-cubs,Kyle Schwarber,3390000,656941,#N/A
2019,chicago-cubs,Ben Zobrist,3086022,450314,76.11
2019,chicago-cubs,Nick Castellanos,2859700,592206,#N/A
2019,chicago-cubs,Daniel Descalso,1500000,518614,77.26
2019,chicago-cubs,David Phelps,833342,475479,88.22
2019,chicago-cubs,Willson Contreras,684000,575929,#N/A
2019,chicago-cubs,David Bote,571500,623520,#N/A
2019,chicago-cubs,Victor Caratini,569500,605170,66.60
2019,chicago-cubs,Albert Almora,562530,0,#N/A
2019,chicago-cubs,Kyle Ryan,528168,594986,87.41
2019,chicago-cubs,Derek Holland,475000,502706,88.04
2020,chicago-cubs,Jon Lester,10555556,452657,86.33
2020,chicago-cubs,Yu Darvish,8148148,506433,88.33
2020,chicago-cubs,Jason Heyward,7777778,518792,#N/A
2020,chicago-cubs,Kris Bryant,6888889,592178,#N/A
2020,chicago-cubs,Anthony Rizzo,6111111,519203,#N/A
2020,chicago-cubs,Craig Kimbrel,5925926,518886,92.77
2020,chicago-cubs,Kyle Hendricks,4444444,543294,83.03
2020,chicago-cubs,Jose Quintana,4259259,500779,86.92
2020,chicago-cubs,Javier Baez,3703704,595879,#N/A
2020,chicago-cubs,Kyle Schwarber,2596296,656941,#N/A
2020,chicago-cubs,Willson Contreras,1666667,575929,#N/A
2020,chicago-cubs,Andrew Chafin,471324,605177,90.11
2020,chicago-cubs,Jason Kipnis,370370,543401,#N/A
2020,chicago-cubs,Kyle Ryan,361111,594986,87.41
2020,chicago-cubs,David Bote,352852,623520,#N/A
2020,chicago-cubs,Ryan Tepera,318408,572193,90.78
2020,chicago-cubs,Jeremy Jeffress,314815,502026,89.86
2020,chicago-cubs,Daniel Winkler,277778,0,#N/A
2020,chicago-cubs,Cameron Maybin,232176,457727,#N/A
2020,chicago-cubs,Ian Happ,231111,664023,#N/A
2020,chicago-cubs,Victor Caratini,219259,605170,66.60
2020,chicago-cubs,Alec Mills,210926,621219,83.24
2020,chicago-cubs,Nico Hoerner,209259,663538,#N/A
2020,chicago-cubs,Duane Underwood,209259,0,#N/A
2020,chicago-cubs,Billy Hamilton,110558,571740,#N/A
2020,chicago-cubs,Jason Adam,109025,592094,89.33
2021,chicago-cubs,Jason Heyward,23500000,518792,#N/A
2021,chicago-cubs,Kris Bryant,19500000,592178,#N/A
2021,chicago-cubs,Anthony Rizzo,16500000,519203,#N/A
2021,chicago-cubs,Craig Kimbrel,16000000,518886,92.77
2021,chicago-cubs,Kyle Hendricks,14000000,543294,83.03
2021,chicago-cubs,Javier Baez,11650000,595879,#N/A
2021,chicago-cubs,Zach Davies,8630000,605200,85.09
2021,chicago-cubs,Willson Contreras,6650000,575929,#N/A
2021,chicago-cubs,Joc Pederson,4500000,592626,#N/A
2021,chicago-cubs,Ian Happ,4100000,664023,#N/A
2021,chicago-cubs,Trevor Williams,2500000,592866,88.53
2021,chicago-cubs,Andrew Chafin,2250000,605177,90.11
2021,chicago-cubs,Jake Marisnick,1000000,545350,#N/A
2021,chicago-cubs,Daniel Winkler,900000,0,#N/A
2021,chicago-cubs,Rex Brothers,850000,571521,#N/A
2021,chicago-cubs,Ryan Tepera,800000,572193,90.78
2021,chicago-cubs,Alec Mills,600000,621219,83.24
2021,chicago-cubs,Adbert Alzolay,542256,640470,89.24
2021,chicago-cubs,Nico Hoerner,502988,663538,#N/A
2021,chicago-cubs,Robinson Chirinos,483840,455139,#N/A
2021,chicago-cubs,Keegan Thompson,472318,624522,#N/A
2021,chicago-cubs,Adam Morgan,464544,605388,84.31
2021,chicago-cubs,Patrick Wisdom,401777,621550,#N/A
2021,chicago-cubs,Kyle Ryan,399993,594986,87.41
2021,chicago-cubs,Rafael Ortega,398710,542364,#N/A
2021,chicago-cubs,Sergio Alcantara,377241,642727,#N/A
2019,chicago-white-sox,Jose Abreu,16015000,547989,#N/A
2019,chicago-white-sox,Ivan Nova,9166668,467100,88.55
2019,chicago-white-sox,Kelvin Herrera,8500000,516969,92.16
2019,chicago-white-sox,Alex Colome,7325000,517008,91.55
2019,chicago-white-sox,Welington Castillo,7250000,456078,#N/A
2019,chicago-white-sox,Yolmer Sanchez,4625000,570560,#N/A
2019,chicago-white-sox,James McCann,2500000,543510,#N/A
2019,chicago-white-sox,Eloy Jimenez,1833333,650391,#N/A
2019,chicago-white-sox,Leury Garcia,1550000,544725,#N/A
2019,chicago-white-sox,Tim Anderson,1400000,641313,#N/A
2019,chicago-white-sox,Reynaldo Lopez,580000,625643,90.28
2019,chicago-white-sox,Yoan Moncada,575000,0,#N/A
2019,chicago-white-sox,Jace Fry,569000,605240,87.28
2019,chicago-white-sox,Manny Banuelos,559000,544365,87.46
2019,chicago-white-sox,Josh Osich,510264,592612,88.62
2019,chicago-white-sox,Ryan Cordell,492360,641477,#N/A
2019,chicago-white-sox,Aaron Bummer,462520,607481,93.66
2019,chicago-white-sox,Evan Marshall,453568,605359,89.50
2019,chicago-white-sox,Jose Ruiz,420744,614179,93.00
2019,chicago-white-sox,Ryan Goins,393150,572365,#N/A
2019,chicago-white-sox,Adam Engel,343840,641553,#N/A
2019,chicago-white-sox,Carson Fulmer,286464,608334,89.78
2019,chicago-white-sox,Ross Detwiler,280496,446321,87.85
2019,chicago-white-sox,Dylan Cease,265576,656302,89.67
2019,chicago-white-sox,Jimmy Cordero,214848,622772,94.38
2019,chicago-white-sox,Matt Skole,176056,605474,#N/A
2020,chicago-white-sox,Yasmani Grandal,6759259,518735,#N/A
2020,chicago-white-sox,Dallas Keuchel,6666667,572971,85.53
2020,chicago-white-sox,Jose Abreu,5740740,547989,#N/A
2020,chicago-white-sox,Edwin Encarnacion,5074074,429665,#N/A
2020,chicago-white-sox,Alex Colome,3900926,517008,91.55
2020,chicago-white-sox,Nomar Mazara,2059259,608577,#N/A
2020,chicago-white-sox,James McCann,2000000,543510,#N/A
2020,chicago-white-sox,Gio Gonzalez,1666667,461829,84.74
2020,chicago-white-sox,Carlos Rodon,1648148,607074,87.82
2020,chicago-white-sox,Tim Anderson,1481481,641313,#N/A
2020,chicago-white-sox,Eloy Jimenez,1388889,650391,#N/A
2020,chicago-white-sox,Yoan Moncada,1170370,0,#N/A
2020,chicago-white-sox,Luis Robert,555556,673357,#N/A
2020,chicago-white-sox,Aaron Bummer,370370,607481,93.66
2020,chicago-white-sox,Jarrod Dyson,342736,502481,#N/A
2020,chicago-white-sox,Lucas Giolito,232222,608337,88.91
2020,chicago-white-sox,Jace Fry,218519,605240,87.28
2020,chicago-white-sox,Adam Engel,217778,641553,#N/A
2020,chicago-white-sox,Dylan Cease,212963,656302,89.67
2020,chicago-white-sox,Jimmy Cordero,212593,622772,94.38
2020,chicago-white-sox,Codi Heuer,208704,676051,#N/A
2020,chicago-white-sox,Reynaldo Lopez,200640,625643,90.28
2020,chicago-white-sox,Matt Foster,190015,641582,#N/A
2020,chicago-white-sox,Nick Madrigal,183784,663611,#N/A
2020,chicago-white-sox,Jose Ruiz,118370,614179,93.00
2020,chicago-white-sox,Dane Dunning,93450,641540,#N/A
2021,chicago-white-sox,Dallas Keuchel,18000000,572971,85.53
2021,chicago-white-sox,Jose Abreu,17666666,547989,#N/A
2021,chicago-white-sox,Liam Hendriks,11333333,521230,93.77
2021,chicago-white-sox,Lance Lynn,9333334,458681,91.90
2021,chicago-white-sox,Tim Anderson,7250000,641313,#N/A
2021,chicago-white-sox,Yoan Moncada,6800000,0,#N/A
